Measurement date,SO2,NO2,O3,CO,PM10,PM2.5
2018-04-20 19:00:00,0.16999999999999924,1.6839999999999997,1.4800000000000002,18.1,3252.0,1597.0
2018-04-20 20:00:00,0.16199999999999987,1.7730000000000001,1.0880000000000003,18.799999999999997,3279.0,1674.0
2018-04-20 21:00:00,0.14299999999999974,1.7489999999999999,0.8490000000000003,19.0,3079.0,1646.0
2018-04-20 22:00:00,0.13899999999999924,1.9010000000000002,0.5810000000000002,19.700000000000003,2913.0,2456.0
2018-04-20 23:00:00,0.1369999999999995,2.14,0.33099999999999985,22.099999999999998,2913.0,1572.0
2018-04-21 00:00:00,0.13299999999999962,2.1130000000000004,0.29399999999999976,23.799999999999997,2940.0,1626.0
2018-04-21 01:00:00,0.13499999999999965,2.078,0.23899999999999988,24.099999999999994,2906.0,1654.0
2018-04-21 02:00:00,0.13699999999999943,2.025,0.18499999999999994,24.700000000000003,2887.0,1683.0
2018-04-21 03:00:00,0.13499999999999943,1.984,0.13599999999999982,23.799999999999997,2884.0,1686.0
2018-04-21 04:00:00,0.13099999999999964,1.8120000000000005,0.19499999999999984,23.3,2896.0,1698.0
2018-04-21 05:00:00,0.12899999999999973,1.7229999999999999,0.15999999999999961,23.1,2781.0,1743.0
2018-04-21 06:00:00,0.12999999999999964,1.7289999999999996,0.14599999999999982,24.2,2807.0,1777.0
2018-04-21 07:00:00,0.14799999999999963,1.81,0.20699999999999988,24.9,2899.0,1833.0
2018-04-21 08:00:00,0.19599999999999965,1.848,0.43300000000000005,24.4,3192.0,2017.0
2018-04-21 09:00:00,0.242,1.3730000000000002,0.9070000000000005,19.400000000000002,2721.0,1590.0
2018-04-21 10:00:00,0.1939999999999993,1.0830000000000004,1.0420000000000003,14.9,2016.0,1066.0
2018-04-21 11:00:00,0.14599999999999996,0.7720000000000001,1.234,10.200000000000003,1374.0,662.0
2018-04-21 12:00:00,0.12999999999999962,0.6050000000000003,1.419,8.200000000000001,1101.0,507.0
2018-04-21 13:00:00,0.13699999999999973,0.5570000000000002,1.4640000000000004,7.8999999999999995,990.0,423.0
2018-04-21 14:00:00,0.16299999999999953,0.5790000000000003,1.5380000000000003,8.3,951.0,434.0
2018-04-21 15:00:00,0.15199999999999955,0.5890000000000003,1.4880000000000002,8.2,1020.0,435.0
2018-04-21 16:00:00,0.12500000000000006,0.5890000000000003,1.286,7.899999999999999,974.0,402.0
2018-04-21 17:00:00,0.11600000000000006,0.6390000000000003,1.0530000000000004,7.599999999999999,753.0,287.0
2018-04-21 18:00:00,0.11199999999999995,0.7420000000000003,0.8890000000000003,8.1,681.0,289.0
2018-04-21 19:00:00,0.10500000000000004,0.9370000000000005,0.6820000000000002,8.700000000000001,746.0,1296.0
2018-04-21 20:00:00,0.10299999999999983,1.1500000000000001,0.4450000000000001,10.500000000000002,856.0,436.0
2018-04-21 21:00:00,0.10399999999999984,1.268,0.28799999999999987,11.8,843.0,414.0
2018-04-21 22:00:00,0.11599999999999976,1.2240000000000002,0.24,12.200000000000001,770.0,415.0
2018-04-21 23:00:00,0.12199999999999984,1.2830000000000004,0.14399999999999996,13.399999999999999,781.0,389.0
2018-04-22 00:00:00,0.11599999999999985,1.2960000000000003,0.11900000000000004,13.999999999999998,862.0,407.0
2018-04-22 01:00:00,0.11599999999999976,1.292,0.09300000000000003,14.8,877.0,434.0
2018-04-22 02:00:00,0.10799999999999974,1.2200000000000002,0.09499999999999993,14.200000000000001,875.0,436.0
2018-04-22 03:00:00,0.10199999999999994,1.1210000000000002,0.13300000000000006,13.5,807.0,416.0
2018-04-22 04:00:00,0.10100000000000003,1.0160000000000005,0.15799999999999984,12.3,782.0,417.0
2018-04-22 05:00:00,0.10400000000000004,0.9420000000000005,0.17799999999999985,11.5,773.0,446.0
2018-04-22 06:00:00,0.10499999999999984,0.9310000000000004,0.17599999999999985,11.3,830.0,463.0
2018-04-22 07:00:00,0.10399999999999994,0.9330000000000004,0.20699999999999974,11.000000000000002,847.0,447.0
2018-04-22 08:00:00,0.10899999999999996,0.8420000000000003,0.315,10.300000000000002,953.0,471.0
2018-04-22 09:00:00,0.09900000000000003,0.8170000000000004,0.3770000000000001,9.900000000000002,1027.0,544.0
2018-04-22 10:00:00,0.09800000000000003,0.7120000000000002,0.5300000000000002,9.300000000000002,1057.0,532.0
2018-04-22 11:00:00,0.10499999999999984,0.5850000000000002,0.7290000000000003,9.000000000000004,1016.0,479.0
2018-04-22 12:00:00,0.10599999999999994,0.45000000000000007,0.9780000000000003,8.4,894.0,419.0
2018-04-22 13:00:00,0.09800000000000003,0.43600000000000017,1.1110000000000004,8.700000000000001,929.0,462.0
2018-04-22 14:00:00,0.08700000000000002,0.4500000000000002,1.1460000000000001,9.0,989.0,505.0
2018-04-22 15:00:00,0.09000000000000004,0.5360000000000003,1.0500000000000003,9.500000000000002,1029.0,569.0
2018-04-22 16:00:00,0.08200000000000003,0.5910000000000002,1.0030000000000003,10.100000000000003,976.0,581.0
2018-04-22 17:00:00,0.08000000000000003,0.6410000000000002,0.8700000000000003,11.5,1110.0,662.0
2018-04-22 18:00:00,0.08000000000000003,0.508,1.0150000000000003,11.5,1209.0,754.0
2018-04-22 19:00:00,0.07700000000000004,0.371,1.1460000000000004,10.900000000000002,1268.0,764.0
2018-04-22 20:00:00,0.07300000000000004,0.323,1.1630000000000003,9.900000000000004,1088.0,739.0
2018-04-22 21:00:00,0.07200000000000004,0.321,1.1580000000000001,9.700000000000005,904.0,636.0
2018-04-22 22:00:00,0.07000000000000003,0.29799999999999993,1.1520000000000001,9.700000000000005,799.0,598.0
2018-04-22 23:00:00,0.07000000000000003,0.263,1.1630000000000003,8.8,695.0,529.0
2018-04-23 00:00:00,0.07200000000000004,0.20099999999999954,1.2210000000000003,7.999999999999999,555.0,447.0
2018-04-23 01:00:00,0.07100000000000004,0.16999999999999965,1.2570000000000001,7.799999999999999,500.0,397.0
2018-04-23 02:00:00,0.06800000000000003,0.1509999999999992,1.2850000000000006,7.699999999999998,506.0,391.0
2018-04-23 03:00:00,0.06500000000000003,0.1499999999999993,1.2650000000000003,7.599999999999999,412.0,307.0
2018-04-23 04:00:00,0.06700000000000002,0.17499999999999938,1.2330000000000003,7.599999999999999,319.0,273.0
2018-04-23 05:00:00,0.06700000000000003,0.253,1.1470000000000005,7.699999999999999,274.0,231.0
2018-04-23 06:00:00,0.07000000000000003,0.4000000000000002,1.0310000000000004,8.2,266.0,418.0
2018-04-23 07:00:00,0.06600000000000003,0.4960000000000003,0.9630000000000003,8.499999999999998,215.0,242.0
2018-04-23 08:00:00,0.06600000000000003,0.5340000000000003,0.9250000000000003,9.0,200.0,259.0
2018-04-23 09:00:00,0.06600000000000003,0.5440000000000003,0.8910000000000003,9.200000000000001,201.0,136.0
2018-04-23 10:00:00,0.06800000000000003,0.5060000000000002,0.9040000000000004,9.100000000000001,181.0,132.0
2018-04-23 11:00:00,0.06900000000000003,0.49100000000000027,0.9060000000000004,9.1,141.0,111.0
2018-04-23 12:00:00,0.07000000000000002,0.4470000000000002,0.9420000000000003,9.100000000000001,123.0,131.0
2018-04-23 13:00:00,0.07000000000000002,0.43200000000000016,0.9620000000000003,9.200000000000001,124.0,79.0
2018-04-23 14:00:00,0.06800000000000003,0.4450000000000002,0.9600000000000003,9.0,106.0,87.0
2018-04-23 15:00:00,0.06800000000000003,0.4620000000000001,0.9290000000000004,8.9,137.0,75.0
2018-04-23 16:00:00,0.06800000000000003,0.4670000000000001,0.9020000000000004,8.8,120.0,86.0
2018-04-23 17:00:00,0.06900000000000003,0.4660000000000002,0.8980000000000004,8.8,119.0,55.0
2018-04-23 18:00:00,0.06700000000000003,0.4770000000000002,0.8780000000000003,9.500000000000004,117.0,73.0
2018-04-23 19:00:00,0.06700000000000003,0.4780000000000002,0.8600000000000003,9.400000000000004,108.0,59.0
2018-04-23 20:00:00,0.06600000000000003,0.4630000000000002,0.8580000000000003,9.200000000000003,108.0,96.0
2018-04-23 21:00:00,0.06700000000000003,0.4190000000000001,0.8790000000000003,8.8,1096.0,72.0
2018-04-23 22:00:00,0.06800000000000003,0.39499999999999996,0.9040000000000004,8.600000000000001,105.0,70.0
2018-04-23 23:00:00,0.06700000000000003,0.3639999999999999,0.9150000000000003,7.9,93.0,51.0
2018-04-24 00:00:00,0.06700000000000003,0.2789999999999999,0.9890000000000004,7.399999999999999,99.0,56.0
2018-04-24 01:00:00,0.06800000000000003,0.20299999999999963,1.0670000000000002,7.199999999999998,94.0,43.0
2018-04-24 02:00:00,0.06700000000000003,0.18199999999999994,1.0650000000000004,7.299999999999998,101.0,51.0
2018-04-24 03:00:00,0.06700000000000003,0.18699999999999986,1.0470000000000002,6.999999999999999,89.0,49.0
2018-04-24 04:00:00,0.06800000000000003,0.21099999999999963,1.0230000000000004,7.199999999999998,90.0,41.0
2018-04-24 05:00:00,0.07100000000000004,0.3120000000000001,0.9200000000000004,7.299999999999999,84.0,50.0
2018-04-24 06:00:00,0.06900000000000003,0.5570000000000002,0.7220000000000002,7.999999999999998,97.0,53.0
2018-04-24 07:00:00,0.06900000000000003,0.6740000000000002,0.6500000000000001,8.7,96.0,55.0
2018-04-24 08:00:00,0.06800000000000003,0.6490000000000002,0.6960000000000003,8.8,123.0,61.0
2018-04-24 09:00:00,0.07000000000000003,0.5520000000000002,0.7880000000000004,8.8,162.0,59.0
2018-04-24 10:00:00,0.07300000000000001,0.4650000000000002,0.8940000000000003,8.299999999999999,185.0,57.0
2018-04-24 11:00:00,0.07200000000000002,0.3830000000000001,0.9950000000000004,8.2,209.0,73.0
2018-04-24 12:00:00,0.07300000000000002,0.34600000000000003,1.0410000000000004,7.999999999999999,197.0,105.0
2018-04-24 13:00:00,0.07000000000000002,0.35500000000000004,1.0580000000000003,8.1,239.0,96.0
2018-04-24 14:00:00,0.07100000000000002,0.3920000000000002,1.0560000000000005,8.1,261.0,115.0
2018-04-24 15:00:00,0.07500000000000004,0.39800000000000013,1.0460000000000005,8.5,289.0,125.0
2018-04-24 16:00:00,0.07400000000000004,0.39800000000000013,1.0300000000000002,7.999999999999998,253.0,119.0
2018-04-24 17:00:00,0.07300000000000002,0.41800000000000015,1.0020000000000004,7.999999999999999,280.0,156.0
2018-04-24 18:00:00,0.07400000000000002,0.4690000000000002,0.9360000000000004,8.4,374.0,219.0
2018-04-24 19:00:00,0.07400000000000002,0.5660000000000002,0.8140000000000004,9.000000000000004,469.0,293.0
2018-04-24 20:00:00,0.07500000000000002,0.6660000000000001,0.6660000000000004,9.400000000000002,510.0,330.0
2018-04-24 21:00:00,0.07500000000000001,0.7400000000000002,0.5720000000000003,9.700000000000003,506.0,341.0
2018-04-24 22:00:00,0.07500000000000002,0.8430000000000002,0.47000000000000003,10.100000000000003,521.0,369.0
2018-04-24 23:00:00,0.07400000000000002,0.9610000000000004,0.3360000000000001,11.100000000000001,557.0,389.0
2018-04-25 00:00:00,0.07400000000000002,0.9860000000000005,0.2769999999999999,12.599999999999998,574.0,405.0
2018-04-25 01:00:00,0.07400000000000004,0.9070000000000003,0.29499999999999993,12.600000000000001,579.0,410.0
2018-04-25 02:00:00,0.07700000000000003,0.8200000000000004,0.32699999999999996,12.1,585.0,431.0
2018-04-25 03:00:00,0.07700000000000003,0.7430000000000002,0.3480000000000001,11.799999999999999,581.0,435.0
2018-04-25 04:00:00,0.07300000000000004,0.7520000000000002,0.34299999999999986,11.799999999999997,613.0,457.0
2018-04-25 05:00:00,0.07800000000000003,0.9220000000000004,0.21000000000000008,13.099999999999998,614.0,471.0
2018-04-25 06:00:00,0.08500000000000003,1.0510000000000002,0.15899999999999984,14.299999999999997,689.0,493.0
2018-04-25 07:00:00,0.08900000000000004,1.1250000000000004,0.1889999999999995,14.999999999999998,739.0,473.0
2018-04-25 08:00:00,0.08900000000000004,1.1350000000000002,0.27199999999999963,14.0,851.0,567.0
2018-04-25 09:00:00,0.08700000000000004,1.0930000000000004,0.384,13.800000000000002,928.0,593.0
2018-04-25 10:00:00,0.08900000000000004,0.9570000000000005,0.5800000000000002,12.100000000000003,963.0,601.0
2018-04-25 11:00:00,0.08800000000000004,0.8330000000000003,0.7700000000000002,11.300000000000004,913.0,594.0
2018-04-25 12:00:00,0.08500000000000003,0.7290000000000003,0.9640000000000003,10.800000000000004,1001.0,720.0
2018-04-25 13:00:00,0.08600000000000003,0.6870000000000004,1.1300000000000003,10.500000000000004,1129.0,829.0
2018-04-25 14:00:00,0.08800000000000004,0.6440000000000002,1.2950000000000002,10.500000000000004,1141.0,862.0
2018-04-25 15:00:00,0.08900000000000004,0.5990000000000003,1.4660000000000002,9.800000000000002,1138.0,839.0
2018-04-25 16:00:00,0.08700000000000004,0.5540000000000003,1.4570000000000003,9.700000000000003,1052.0,761.0
2018-04-25 17:00:00,0.09300000000000004,0.6110000000000002,1.2220000000000004,10.000000000000004,886.0,627.0
2018-04-25 18:00:00,0.09400000000000004,0.7310000000000003,0.9980000000000003,11.000000000000004,943.0,605.0
2018-04-25 19:00:00,0.09700000000000004,0.9060000000000004,0.8100000000000003,12.000000000000002,952.0,596.0
2018-04-25 20:00:00,0.09600000000000003,0.9920000000000004,0.6850000000000003,13.0,917.0,631.0
2018-04-25 21:00:00,0.09700000000000003,1.186,0.459,14.299999999999999,923.0,675.0
2018-04-25 22:00:00,0.10000000000000003,1.3970000000000005,0.24499999999999972,15.499999999999998,938.0,676.0
2018-04-25 23:00:00,0.09899999999999994,1.509,0.13000000000000006,16.999999999999993,971.0,698.0
2018-04-26 00:00:00,0.10499999999999973,1.4180000000000004,0.13400000000000004,17.4,950.0,696.0
2018-04-26 01:00:00,0.11199999999999982,1.3270000000000002,0.13299999999999992,17.099999999999998,941.0,681.0
2018-04-26 02:00:00,0.11399999999999982,1.2340000000000004,0.17299999999999993,16.5,943.0,685.0
2018-04-26 03:00:00,0.09699999999999992,1.1270000000000002,0.21099999999999974,15.6,887.0,646.0
2018-04-26 04:00:00,0.09699999999999984,1.0950000000000004,0.17599999999999996,15.200000000000001,878.0,665.0
2018-04-26 05:00:00,0.10399999999999972,1.1170000000000002,0.13099999999999992,15.6,926.0,685.0
2018-04-26 06:00:00,0.11999999999999994,1.1280000000000003,0.15799999999999972,15.9,973.0,727.0
2018-04-26 07:00:00,0.12799999999999953,1.1700000000000004,0.23499999999999976,15.3,1098.0,794.0
2018-04-26 08:00:00,0.13299999999999973,1.1340000000000003,0.44299999999999995,14.6,1181.0,852.0
2018-04-26 09:00:00,0.12299999999999985,1.0850000000000004,0.6570000000000001,13.9,1094.0,758.0
2018-04-26 10:00:00,0.12199999999999976,1.0420000000000003,0.8800000000000004,13.7,1184.0,770.0
2018-04-26 11:00:00,0.11899999999999965,0.9330000000000003,1.0220000000000002,12.8,1203.0,801.0
2018-04-26 12:00:00,0.12199999999999976,0.7970000000000003,1.2709999999999997,12.8,1216.0,844.0
2018-04-26 13:00:00,0.11400000000000006,0.6010000000000003,1.4640000000000002,12.100000000000001,1221.5,886.0
2018-04-26 14:00:00,0.11299999999999995,0.5520000000000003,1.572,11.700000000000003,1231.5,851.0
2018-04-26 15:00:00,0.10699999999999983,0.5520000000000002,1.562,10.400000000000004,1124.0,789.0
2018-04-26 16:00:00,0.10100000000000003,0.5680000000000003,1.4330000000000003,10.200000000000005,1318.0,1020.0
2018-04-26 17:00:00,0.11999999999999986,0.7270000000000002,1.2730000000000001,11.800000000000004,1207.0,850.0
2018-04-26 18:00:00,0.11199999999999984,0.7170000000000003,1.3110000000000004,12.600000000000003,1323.0,940.0
2018-04-26 19:00:00,0.10799999999999994,0.7750000000000002,1.2720000000000002,13.000000000000002,1250.0,860.0
2018-04-26 20:00:00,0.10499999999999993,0.8990000000000005,1.0140000000000005,13.200000000000001,1196.0,813.0
2018-04-26 21:00:00,0.09700000000000003,0.8110000000000003,0.8710000000000003,12.000000000000004,942.0,1588.0
2018-04-26 22:00:00,0.10000000000000003,0.7790000000000002,0.8120000000000003,10.900000000000004,709.0,481.0
2018-04-26 23:00:00,0.10500000000000005,0.8950000000000004,0.6560000000000002,11.600000000000003,721.0,501.0
2018-04-27 00:00:00,0.11299999999999974,0.8680000000000003,0.6370000000000001,11.200000000000003,787.0,577.0
2018-04-27 01:00:00,0.13199999999999984,0.7960000000000003,0.6330000000000002,11.500000000000004,856.0,655.0
2018-04-27 02:00:00,0.13299999999999954,0.6910000000000002,0.6490000000000002,10.900000000000002,975.0,761.0
2018-04-27 03:00:00,0.13699999999999973,0.6530000000000002,0.6400000000000002,11.000000000000002,993.0,803.0
2018-04-27 04:00:00,0.13599999999999993,0.6250000000000002,0.6510000000000001,10.500000000000004,988.0,825.0
2018-04-27 05:00:00,0.1269999999999996,0.7350000000000003,0.5290000000000002,10.700000000000003,988.0,815.0
2018-04-27 06:00:00,0.12299999999999985,0.9090000000000004,0.43000000000000016,11.200000000000001,946.0,740.0
2018-04-27 07:00:00,0.12399999999999997,0.9860000000000004,0.42000000000000015,11.500000000000004,921.0,663.0
2018-04-27 08:00:00,0.13299999999999973,0.9380000000000003,0.5310000000000001,11.3,990.0,687.0
2018-04-27 09:00:00,0.13499999999999995,0.9620000000000003,0.5760000000000003,11.500000000000004,1158.0,736.0
2018-04-27 10:00:00,0.14099999999999974,1.0360000000000003,0.6320000000000002,12.500000000000002,1316.0,846.0
2018-04-27 11:00:00,0.13399999999999984,0.9650000000000004,0.8510000000000003,13.0,1418.0,911.0
2018-04-27 12:00:00,0.13499999999999995,0.8050000000000003,1.1440000000000003,12.600000000000001,1393.0,903.0
2018-04-27 13:00:00,0.17099999999999974,0.7260000000000003,1.356,12.4,1471.0,937.0
2018-04-27 14:00:00,0.14099999999999974,0.7350000000000003,1.455,13.0,1465.0,946.0
2018-04-27 15:00:00,0.13699999999999962,0.8060000000000004,1.5460000000000003,12.9,1543.0,987.0
2018-04-27 16:00:00,0.1709999999999997,1.0700000000000003,1.4570000000000003,13.5,1841.0,1186.0
2018-04-27 17:00:00,0.2079999999999992,1.2320000000000004,1.3910000000000002,14.2,2042.0,1335.0
2018-04-27 18:00:00,0.1969999999999995,1.2310000000000005,1.332,14.799999999999999,2131.0,1443.0
2018-04-27 19:00:00,0.18799999999999933,1.2720000000000005,1.1380000000000003,16.699999999999996,1910.0,1343.0
2018-04-27 20:00:00,0.17199999999999943,1.249,1.0070000000000003,17.499999999999996,1871.0,1359.0
2018-04-27 21:00:00,0.16299999999999965,1.3539999999999999,0.7160000000000002,17.9,1969.0,2351.0
2018-04-27 22:00:00,0.14799999999999933,1.4749999999999999,0.4750000000000002,17.599999999999998,3946.0,1496.0
2018-04-27 23:00:00,0.13299999999999995,1.4560000000000002,0.3969999999999999,17.4,2049.0,1524.0
2018-04-28 00:00:00,0.14099999999999965,1.385,0.35400000000000004,17.199999999999996,2075.0,1563.0
2018-04-28 01:00:00,0.14599999999999969,1.2940000000000003,0.32000000000000006,16.899999999999995,2038.0,1556.0
2018-04-28 02:00:00,0.1289999999999993,1.1330000000000002,0.34499999999999986,16.7,2056.0,1619.0
2018-04-28 03:00:00,0.12299999999999978,0.9670000000000004,0.44100000000000006,15.6,1999.0,1558.0
2018-04-28 04:00:00,0.12799999999999984,0.8620000000000003,0.4750000000000002,15.4,1985.0,1551.0
2018-04-28 05:00:00,0.13899999999999962,0.8640000000000003,0.38499999999999995,14.6,2011.0,1520.0
2018-04-28 06:00:00,0.14199999999999982,0.9680000000000003,0.28100000000000014,14.7,2023.0,1551.0
2018-04-28 07:00:00,0.1549999999999996,1.0880000000000003,0.318,15.599999999999998,2029.0,1553.0
2018-04-28 08:00:00,0.16999999999999904,1.1300000000000003,0.4740000000000002,15.999999999999998,2194.0,1596.0
2018-04-28 09:00:00,0.16499999999999965,1.0890000000000004,0.6790000000000003,14.6,1953.0,1355.0
2018-04-28 10:00:00,0.14899999999999972,0.9180000000000004,0.8930000000000005,12.4,1494.0,904.0
2018-04-28 11:00:00,0.12599999999999964,0.7130000000000004,1.1440000000000001,10.400000000000002,1120.0,591.0
2018-04-28 12:00:00,0.12299999999999996,0.6140000000000002,1.381,10.200000000000005,1074.0,553.0
2018-04-28 13:00:00,0.11999999999999966,0.5570000000000003,1.4760000000000002,10.300000000000004,1070.0,512.0
2018-04-28 14:00:00,0.12999999999999984,0.5480000000000002,1.4210000000000005,10.600000000000003,1003.0,446.0
2018-04-28 15:00:00,0.12499999999999965,0.5620000000000002,1.36,10.000000000000004,949.0,396.0
2018-04-28 16:00:00,0.11899999999999997,0.5630000000000003,1.369,9.400000000000002,955.0,382.0
2018-04-28 17:00:00,0.11499999999999985,0.6170000000000003,1.3610000000000002,9.400000000000002,959.0,371.0
2018-04-28 18:00:00,0.11199999999999974,0.7110000000000003,1.2800000000000002,10.200000000000005,1023.0,445.0
2018-04-28 19:00:00,0.10699999999999983,0.7920000000000004,1.2000000000000004,11.300000000000002,1064.0,505.0
2018-04-28 20:00:00,0.10599999999999984,0.8590000000000004,1.0760000000000003,11.500000000000002,1061.0,519.0
2018-04-28 21:00:00,0.10600000000000004,0.9570000000000004,0.9560000000000004,12.399999999999999,1127.0,596.0
2018-04-28 22:00:00,0.10799999999999972,1.1820000000000002,0.7230000000000003,13.499999999999998,1136.0,603.0
2018-04-28 23:00:00,0.10800000000000004,1.227,0.6190000000000002,14.299999999999995,1223.0,644.0
2018-04-29 00:00:00,0.10899999999999974,1.226,0.5900000000000001,14.499999999999998,1256.0,654.0
2018-04-29 01:00:00,0.10899999999999985,1.0650000000000002,0.6590000000000003,14.099999999999998,1255.0,660.0
2018-04-29 02:00:00,0.11399999999999974,0.9250000000000004,0.7010000000000003,13.899999999999999,1205.0,650.0
2018-04-29 03:00:00,0.10999999999999951,0.9020000000000004,0.6140000000000001,13.899999999999999,1141.0,644.0
2018-04-29 04:00:00,0.10399999999999984,0.9200000000000003,0.5050000000000001,13.9,1054.0,628.0
2018-04-29 05:00:00,0.09699999999999992,0.9890000000000004,0.38700000000000007,14.399999999999999,971.0,550.0
2018-04-29 06:00:00,0.09699999999999992,1.0870000000000002,0.2980000000000001,14.699999999999998,981.0,548.0
2018-04-29 07:00:00,0.10799999999999985,1.0500000000000003,0.37600000000000017,14.6,984.0,551.0
2018-04-29 08:00:00,0.13899999999999973,1.0090000000000003,0.5980000000000001,14.799999999999997,1057.0,579.0
2018-04-29 09:00:00,0.17899999999999938,0.8750000000000004,0.9270000000000004,12.9,1114.0,584.0
2018-04-29 10:00:00,0.20799999999999974,0.7720000000000004,1.127,12.600000000000001,1157.0,540.0
2018-04-29 11:00:00,0.20599999999999966,0.6720000000000004,1.383,11.800000000000004,1253.0,587.0
2018-04-29 12:00:00,0.1909999999999993,0.49300000000000016,1.7730000000000004,12.200000000000003,1441.0,741.0
2018-04-29 13:00:00,0.15999999999999984,0.4150000000000001,2.023999999999999,12.900000000000002,1514.0,821.0
2018-04-29 14:00:00,0.13899999999999962,0.4090000000000001,2.1100000000000003,12.200000000000003,1493.0,850.0
2018-04-29 15:00:00,0.12399999999999986,0.4090000000000001,2.1310000000000002,12.4,1505.0,868.0
2018-04-29 16:00:00,0.12199999999999975,0.4230000000000002,2.089,12.8,1588.0,967.0
2018-04-29 17:00:00,0.12599999999999986,0.46200000000000013,2.017,12.9,1547.0,973.0
2018-04-29 18:00:00,0.12799999999999986,0.5310000000000001,1.9229999999999998,13.4,1632.0,1052.0
2018-04-29 19:00:00,0.11899999999999963,0.5680000000000002,1.8389999999999997,14.200000000000001,1688.0,1123.0
2018-04-29 20:00:00,0.12599999999999964,0.7090000000000003,1.5599999999999996,15.499999999999998,1770.0,1234.0
2018-04-29 21:00:00,0.13099999999999964,0.8890000000000005,1.2530000000000003,15.899999999999995,1722.0,3102.0
2018-04-29 22:00:00,0.1599999999999993,0.8580000000000003,1.1880000000000002,15.399999999999999,1701.0,1209.0
2018-04-29 23:00:00,0.1599999999999996,0.9420000000000002,0.9960000000000003,15.499999999999996,1637.0,1163.0
2018-04-30 00:00:00,0.16799999999999984,0.8350000000000004,1.0000000000000004,15.2,1659.0,1211.0
2018-04-30 01:00:00,0.1459999999999997,0.6960000000000002,1.0340000000000005,15.399999999999999,1774.0,1334.0
2018-04-30 02:00:00,0.15199999999999922,0.5660000000000003,1.114,15.699999999999994,1871.0,1415.0
2018-04-30 03:00:00,0.16699999999999962,0.5470000000000002,1.0940000000000003,16.099999999999998,1890.0,1421.0
2018-04-30 04:00:00,0.1709999999999995,0.5400000000000001,1.0860000000000003,16.399999999999995,1956.0,1473.0
2018-04-30 05:00:00,0.15799999999999945,0.6750000000000002,0.9340000000000004,16.7,2026.0,1516.0
2018-04-30 06:00:00,0.13899999999999962,0.8020000000000003,0.8020000000000003,16.5,2126.0,1556.0
2018-04-30 07:00:00,0.14199999999999952,0.8770000000000003,0.7990000000000003,16.5,2177.0,1547.0
2018-04-30 08:00:00,0.15999999999999942,0.9670000000000003,0.7980000000000004,17.199999999999996,2146.0,1558.0
2018-04-30 09:00:00,0.17699999999999944,0.9440000000000004,0.9120000000000004,18.2,2070.0,1514.0
2018-04-30 10:00:00,0.16499999999999942,0.9110000000000004,1.0530000000000004,17.700000000000003,1974.0,1437.0
2018-04-30 11:00:00,0.14999999999999963,0.8810000000000003,1.1710000000000005,16.999999999999996,1840.0,1285.0
2018-04-30 12:00:00,0.14899999999999997,0.8430000000000002,1.3230000000000002,16.599999999999998,1986.0,1246.0
2018-04-30 13:00:00,0.14199999999999952,0.8550000000000003,1.453,16.0,1924.0,1332.0
2018-04-30 14:00:00,0.1569999999999994,0.8820000000000003,1.6070000000000002,15.699999999999998,2159.0,1505.0
2018-04-30 15:00:00,0.15899999999999972,0.8280000000000003,1.831,14.899999999999999,2153.0,1503.0
2018-04-30 16:00:00,0.14399999999999982,0.7690000000000003,1.891,14.5,2113.0,1477.0
2018-04-30 17:00:00,0.12899999999999984,0.7420000000000004,1.677,14.999999999999998,1874.0,1308.0
2018-04-30 18:00:00,0.12099999999999965,0.7950000000000004,1.311,14.899999999999999,1910.0,1328.0
2018-04-30 19:00:00,0.11399999999999996,0.7790000000000004,1.0690000000000002,15.3,1927.0,1308.0
2018-04-30 20:00:00,0.10999999999999995,0.8400000000000004,0.8330000000000002,15.6,2004.0,1382.0
2018-04-30 21:00:00,0.11499999999999994,0.9170000000000004,0.6050000000000002,15.699999999999998,1980.0,1412.0
2018-04-30 22:00:00,0.11400000000000005,0.9440000000000005,0.5120000000000001,16.4,1985.0,1420.0
2018-04-30 23:00:00,0.10599999999999994,0.7980000000000004,0.585,15.399999999999999,1741.0,1261.0
2018-05-01 00:00:00,0.09599999999999995,0.5230000000000001,0.7920000000000003,13.8,1419.0,1027.0
2018-05-01 01:00:00,0.08400000000000003,0.3539999999999999,0.9300000000000004,12.700000000000003,1084.0,831.0
2018-05-01 02:00:00,0.08100000000000003,0.34600000000000014,0.8510000000000004,13.000000000000004,1151.0,893.0
2018-05-01 03:00:00,0.08400000000000003,0.3869999999999999,0.7590000000000002,13.8,1277.0,1014.0
2018-05-01 04:00:00,0.08300000000000003,0.4239999999999998,0.6930000000000003,13.900000000000002,1408.0,1104.0
2018-05-01 05:00:00,0.08400000000000005,0.5070000000000002,0.575,14.200000000000003,1476.0,1163.0
2018-05-01 06:00:00,0.08600000000000003,0.6360000000000003,0.4370000000000001,14.8,1581.0,1237.0
2018-05-01 07:00:00,0.09199999999999983,0.6940000000000004,0.40100000000000013,15.299999999999999,1686.0,1302.0
2018-05-01 08:00:00,0.09599999999999995,0.6500000000000004,0.5690000000000002,15.399999999999999,1726.0,1312.0
2018-05-01 09:00:00,0.09200000000000003,0.5560000000000002,0.8660000000000003,15.0,1429.0,1148.0
2018-05-01 10:00:00,0.09199999999999994,0.5350000000000003,1.0540000000000003,14.3,1299.0,996.0
